NOME,AREA,DECL,DURC,VCHU,IMPV,TIPO,DIAM,LESC,PMAX,VAZT,VTOT,RAZA,KSAT,ALTC,CLBO,VSUP,VINF,VGER,PSUP,PINF,VINI,VEVA,VRET,VSTO,ERRO,CENARIO 
B108,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.69,360.78,0.0548,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B42,0.0315,1.0,75,48.8,79.1,rua,0.6,18.75,0.64,591.96,0.0504,0.0325,52.0,1.2,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B40,0.0315,1.0,75,48.8,79.1,rua,0.6,18.75,0.41,480.46,0.041,390.6178861788618,52.0,1.23,Transbordamento,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B38,0.0315,1.0,75,48.8,79.1,rua,0.6,18.75,0.41,480.46,0.041,390.6178861788618,52.0,1.23,Transbordamento,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B36,0.0315,1.0,75,48.8,79.1,rua,0.6,18.75,0.41,480.46,0.041,390.6178861788618,52.0,1.23,Transbordamento,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B34,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.47,414.15,0.041,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B32,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.47,414.15,0.041,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B30,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.47,414.15,0.041,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B9,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.92,246.3,0.0547,0.0,52.0,0.98,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B7,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.5,183.6,0.0551,0.0,52.0,1.0,Normal,38.6,4.83,43.98,87.76716689404276,10.982264665757164,48.8,0.0,0.0,5.38,0.01,09
B5,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.5,183.6,0.0551,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B3,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.5,183.6,0.0551,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B1,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.5,183.6,0.0551,0.0,52.0,1.0,Normal,38.6,4.83,43.98,87.76716689404276,10.982264665757164,48.8,0.0,0.0,5.38,0.01,09
B23,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,2.1,289.44,0.0549,0.0,52.0,1.0,Normal,38.6,4.83,43.98,87.76716689404276,10.982264665757164,48.8,0.0,0.0,5.38,0.01,09
B21,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,2.1,289.44,0.0549,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B19,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,2.1,289.44,0.0549,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B17,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,2.1,289.44,0.0549,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B15,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.92,246.3,0.0547,0.0,52.0,0.98,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B13,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.92,246.3,0.0547,0.0,52.0,0.98,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B11,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.92,246.3,0.0547,0.0,52.0,0.98,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B129,0.0315,10.0,75,48.8,79.1,rua,0.4,18.75,0.16,92.25,0.0861,45.00000000000001,52.0,2.05,Transbordamento,38.66,4.7,43.63,88.60875544350216,10.772404308961724,48.8,0.0,0.0,5.52,0.01,09
B127,0.0315,10.0,75,48.8,79.1,rua,0.4,18.75,0.16,92.25,0.0861,45.00000000000001,52.0,2.05,Transbordamento,38.66,4.7,43.63,88.60875544350216,10.772404308961724,48.8,0.0,0.0,5.52,0.01,09
B125,0.0315,10.0,75,48.8,79.1,rua,0.4,18.75,0.16,92.25,0.0861,45.00000000000001,52.0,2.05,Transbordamento,38.66,4.7,43.63,88.60875544350216,10.772404308961724,48.8,0.0,0.0,5.52,0.01,09
B123,0.0315,3.74,75,48.8,79.1,rua,0.4,18.75,0.16,92.25,0.0861,45.00000000000001,52.0,2.05,Transbordamento,38.64,4.75,43.57,88.6848749139316,10.901996786779891,48.8,0.0,0.0,5.47,0.01,09
B121,0.0315,3.74,75,48.8,79.1,rua,0.4,18.75,0.15,44.38,0.0412,44.38,52.0,1.0,Transbordamento,38.64,4.75,43.57,88.6848749139316,10.901996786779891,48.8,0.0,0.0,5.47,0.01,09
B120,0.0315,3.74,75,48.8,79.1,rua,0.4,18.75,0.15,44.38,0.0412,44.38,52.0,1.0,Transbordamento,38.64,4.75,43.57,88.6848749139316,10.901996786779891,48.8,0.0,0.0,5.47,0.01,09
B119,0.0315,3.74,75,48.8,79.1,rua,0.4,18.75,0.15,44.38,0.0412,44.38,52.0,1.0,Transbordamento,38.64,4.75,43.57,88.6848749139316,10.901996786779891,48.8,0.0,0.0,5.47,0.01,09
B113,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.37,0.966,0.366,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B111,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.37,0.966,0.366,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B109,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.52,1.124,0.524,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B107,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.52,1.124,0.524,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B105,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.52,1.124,0.524,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B103,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.52,1.124,0.524,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B101,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.53,1.125,0.525,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
BB118,0.0618,3.74,75,48.8,83.0,rua,0.4,22.0,1.36,0.96,,0.7058823529411764,52.0,1.36,Sobrecarga,40.51,3.89,44.49,91.0541694762868,8.743537873679479,48.8,0.0,0.0,4.42,0.03,09
B99,0.0618,1.29,75,48.8,83.0,rua,0.4,18.75,1.53,1.125,0.525,0.0,52.0,1.0,Normal,40.42,3.99,44.3,91.24153498871333,9.006772009029348,48.8,0.0,0.0,4.32,0.03,09
B28,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,1.98,320.04,0.0547,0.0,52.0,1.0,Normal,40.39,4.01,44.25,91.27683615819208,9.062146892655369,48.8,0.0,0.0,4.29,0.03,09
B115,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.37,0.966,0.366,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B22,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.93,1.53,0.93,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B20,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.93,1.53,0.93,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B18,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.93,1.53,0.93,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B16,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.76,1.356,0.776,0.0,52.0,0.98,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B14,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.76,1.356,0.776,0.0,52.0,0.98,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B12,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.76,1.356,0.776,0.0,52.0,0.98,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B10,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.76,1.356,0.776,0.0,52.0,0.98,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B8,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.33,0.932,0.332,0.0,52.0,1.0,Normal,38.6,4.83,43.98,87.76716689404276,10.982264665757164,48.8,0.0,0.0,5.38,0.01,09
B6,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.33,0.932,0.332,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B4,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.33,0.932,0.332,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B2,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.33,0.932,0.332,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B29,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.3,72.41,0.0684,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B31,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.3,72.41,0.0684,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B33,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.3,72.41,0.0684,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B35.,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.24,44.2,0.0412,35.9349593495935,52.0,1.23,Transbordamento,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B37,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.24,44.2,0.0412,35.9349593495935,52.0,1.23,Transbordamento,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B39,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.24,44.2,0.0412,35.9349593495935,52.0,1.23,Transbordamento,38.6,4.83,43.98,87.76716689404276,10.982264665757164,48.8,0.0,0.0,5.38,0.01,09
B41,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.47,0.072,,0.0585365853658536,52.0,1.23,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B43,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.47,0.072,,0.0585365853658536,52.0,1.23,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B27,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,1.3,72.41,0.0684,0.0,52.0,1.0,Normal,40.39,4.01,44.25,91.27683615819208,9.062146892655369,48.8,0.0,0.0,4.29,0.03,09
B25,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,1.98,320.04,0.0547,0.0,52.0,1.0,Normal,40.39,4.01,44.25,91.27683615819208,9.062146892655369,48.8,0.0,0.0,4.29,0.03,09
B24,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,1.93,1.53,0.93,0.0,52.0,1.0,Normal,40.39,4.01,44.68,90.3983885407341,8.974932855863921,48.8,0.0,0.0,4.29,0.03,09
B67,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,0.87,0.475,,0.5428571428571428,52.0,0.875,Normal,40.39,4.01,44.25,91.27683615819208,9.062146892655369,48.8,0.0,0.0,4.29,0.03,09
B68,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,0.79,0.394,,0.394,52.0,1.0,Normal,40.39,4.01,44.25,91.27683615819208,9.062146892655369,48.8,0.0,0.0,4.29,0.03,09
B98,0.0618,1.29,75,48.8,83.0,rua,0.4,18.75,1.84,241.72,0.0685,0.0,52.0,1.075,Normal,40.42,3.99,44.3,91.24153498871333,9.006772009029348,48.8,0.0,0.0,4.32,0.03,09
B97,0.0618,1.29,75,48.8,83.0,rua,0.4,12.75,1.27,0.867,0.192,0.0,52.0,1.075,Normal,40.32,4.07,44.13,91.36641740312712,9.222750963063676,48.8,0.0,0.0,4.23,0.03,09
B46,0.042,1.0,75,48.8,82.0,rua,0.6,18.75,0.64,591.96,0.0504,0.0325,52.0,1.2,Normal,39.98,4.19,44.13,90.59596646272377,9.494674824382509,48.8,0.0,0.0,4.61,0.02,09
B45,0.0721,1.0,75,48.8,82.7,rua,0.4,18.75,0.47,0.072,,0.0585365853658536,52.0,1.23,Normal,40.22,4.12,44.12,91.16047144152311,9.338168631006347,48.8,0.0,0.0,4.33,0.03,09
B47,0.0738,1.0,75,48.8,82.1,rua,0.6,18.75,0.38,633.83,0.0598,507.064,52.0,1.25,Transbordamento,39.92,4.28,43.94,90.8511606736459,9.74055530268548,48.8,0.0,0.0,4.46,0.03,09
B44,0.042,1.0,75,48.8,79.1,rua,0.6,18.75,0.64,591.96,0.0504,0.0325,52.0,1.2,Normal,38.57,4.89,43.36,88.95295202952029,11.277675276752769,48.8,0.0,0.0,5.32,0.02,09
B122,0.0618,3.74,75,48.8,83.0,rua,0.4,23.0,1.36,0.96,,0.7058823529411764,52.0,1.36,Sobrecarga,40.51,3.88,44.5,91.03370786516854,8.719101123595506,48.8,0.0,0.0,4.43,0.03,09
B124,0.0315,3.74,75,48.8,79.1,rua,0.4,18.75,0.32,578.85,0.0412,578.85,52.0,1.0,Transbordamento,38.64,4.75,43.57,88.6848749139316,10.901996786779891,48.8,0.0,0.0,5.47,0.01,09
B126,0.0315,3.74,75,48.8,79.1,rua,0.4,18.75,0.32,578.85,0.0412,578.85,52.0,1.0,Transbordamento,38.64,4.75,43.57,88.6848749139316,10.901996786779891,48.8,0.0,0.0,5.47,0.01,09
B128,0.0315,3.74,75,48.8,79.1,rua,0.4,18.75,0.32,578.85,0.0412,578.85,52.0,1.0,Transbordamento,38.64,4.75,43.57,88.6848749139316,10.901996786779891,48.8,0.0,0.0,5.47,0.01,09
B130,0.0315,3.74,75,48.8,79.1,rua,0.6,18.75,0.31,728.7,0.055,355.4634146341464,52.0,2.05,Transbordamento,38.64,4.75,43.57,88.6848749139316,10.901996786779891,48.8,0.0,0.0,5.47,0.01,09
B132,0.0315,10.0,75,48.8,79.1,rua,0.6,18.75,0.31,728.7,0.055,355.4634146341464,52.0,2.05,Transbordamento,38.66,4.7,43.63,88.60875544350216,10.772404308961724,48.8,0.0,0.0,5.52,0.01,09
B135,0.0315,10.0,75,48.8,79.1,rua,0.6,18.75,0.31,728.7,0.055,355.4634146341464,52.0,2.05,Transbordamento,38.66,4.7,43.63,88.60875544350216,10.772404308961724,48.8,0.0,0.0,5.52,0.01,09
B137,0.0315,10.0,75,48.8,79.1,rua,0.6,18.75,0.31,728.7,0.055,355.4634146341464,52.0,2.05,Transbordamento,38.66,4.7,43.63,88.60875544350216,10.772404308961724,48.8,0.0,0.0,5.52,0.01,09
BBB118,0.0618,1.29,75,48.8,83.0,rua,0.4,18.75,1.54,448.43,0.0685,0.0,52.0,1.0,Normal,40.42,3.99,44.3,91.24153498871333,9.006772009029348,48.8,0.0,0.0,4.32,0.03,09
B48,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,0.21,57.76,0.0547,35.00606060606061,52.0,1.65,Transbordamento,40.39,4.01,44.25,91.27683615819208,9.062146892655369,48.8,0.0,0.0,4.29,0.03,09
BB117,0.0618,1.29,75,48.8,83.0,rua,0.4,18.75,1.37,0.966,0.366,0.0,52.0,1.0,Normal,40.42,3.99,44.3,91.24153498871333,9.006772009029348,48.8,0.0,0.0,4.32,0.03,09
B83,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.01,155.97,0.0684,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B81,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.01,155.97,0.0684,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B79,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.01,155.97,0.0684,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B77,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.01,155.97,0.0684,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B75,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.01,155.97,0.0684,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B73,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.25,0.851,0.251,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B71,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.25,0.851,0.251,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B69,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.25,0.851,0.251,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B70,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.79,0.394,,0.394,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B72,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.79,0.394,,0.394,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B74,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.79,0.394,,0.394,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B76,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.0,0.603,0.003,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B78,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.0,0.603,0.003,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B80,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.0,0.603,0.003,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B82,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.0,0.603,0.003,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B84,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.0,0.603,0.003,0.0,52.0,1.0,Normal,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B85,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.0,0.601,0.001,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B86,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.0,0.601,0.001,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B88,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.0,0.601,0.001,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B90,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.0,0.601,0.001,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B92,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.84,241.72,0.0685,0.0,52.0,1.075,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B94,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.84,241.72,0.0685,0.0,52.0,1.075,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B96,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.84,241.72,0.0685,0.0,52.0,1.075,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B95,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.27,0.867,0.192,0.0,52.0,1.075,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B93,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.27,0.867,0.192,0.0,52.0,1.075,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B91,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.27,0.867,0.192,0.0,52.0,1.075,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B89,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,0.99,0.59,,0.59,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B87,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,0.99,0.59,,0.59,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B116,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.54,448.43,0.0685,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B114,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.54,448.43,0.0685,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B112,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.54,448.43,0.0685,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B110,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.69,360.78,0.0548,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B50,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.21,57.76,0.0547,35.00606060606061,52.0,1.65,Transbordamento,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B52,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.21,57.76,0.0547,35.00606060606061,52.0,1.65,Transbordamento,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B54,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.38,43.93,0.041,26.624242424242425,52.0,1.65,Transbordamento,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B56,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.38,43.93,0.041,26.624242424242425,52.0,1.65,Transbordamento,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B58,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.38,43.93,0.041,26.624242424242425,52.0,1.65,Transbordamento,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B60,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.24,43.93,0.041,37.22881355932204,52.0,1.18,Transbordamento,38.6,4.83,43.44,88.85819521178638,11.11878453038674,48.8,0.0,0.0,5.38,0.01,09
B106,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.69,360.78,0.0548,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B104,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.69,360.78,0.0548,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B102,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.69,289.96,0.0411,0.0,52.0,1.0,Normal,38.61,4.81,43.47,88.81987577639751,11.065102369450194,48.8,0.0,0.0,5.4,0.01,09
B100,0.0618,1.29,75,48.8,83.0,rua,0.4,18.75,1.69,289.96,0.0411,0.0,52.0,1.0,Normal,40.42,3.99,44.3,91.24153498871333,9.006772009029348,48.8,0.0,0.0,4.32,0.03,09
B66,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,0.75,0.35,,0.35,52.0,1.0,Normal,40.39,4.01,44.25,91.27683615819208,9.062146892655369,48.8,0.0,0.0,4.29,0.03,09
